MSFT,0.003159354071936806,0.0051535337884220395,0.005391432253210391,0.005461296932059148,0.00643995017618795
AAPL,0.0047293943127542,0.005696921077912462,0.005655328710241733,0.0058230259210809345,0.00612422459590593
AMZN,0.0033194241812629687,0.004638758671392859,0.005396004013881101,0.006639556762593261,0.006909976411327233
FB,0.0058775788525127015,0.007501333658157824,0.008048605196394346,0.00786976915017277,0.008771588303250605
JPM,0.0039118615356391225,0.00626457325188034,0.006759220900926192,0.006955995044703787,0.007850913067627344
GOOGL,0.004966179609806007,0.006375963386431216,0.00723326970733081,0.007429725573382733,0.007844500123839889
JNJ,0.003343956862268006,0.0052780912975772185,0.006524981754299559,0.006681558713036928,0.006681632867330223
V,0.003861345382978297,0.006097054162685852,0.0074885346021374335,0.006919858765889989,0.007163644124884151
PG,0.002962361778445861,0.004115084966606807,0.004843183202364426,0.005340190905002126,0.005200069101080983
XOM,0.002791489772683271,0.005140176158846281,0.00593839198118793,0.006840381385447203,0.006333467723914369
BAC,0.005323115110497386,0.006994467813148302,0.008406994747518949,0.008072408014515298,0.008200756638952717
AMZN,0.00308598143827852,0.004431072057866647,0.005187185452992171,0.006342283563097201,0.006768527899353577
MSFT,0.003159354071936806,0.0051535337884220395,0.005391432253210391,0.005461296932059148,0.00643995017618795
MSFT,0.003159354071936806,0.0051535337884220395,0.005391432253210391,0.005461296932059148,0.00643995017618795
AAPL,0.004732785016492306,0.005698109926899098,0.005657576381690249,0.005827010470149759,0.0061255146920241935
AMZN,0.00308598143827852,0.004431072057866647,0.005187185452992171,0.006342283563097201,0.006768527899353577
FB,0.0058775788525127015,0.007501333658157824,0.008048605196394346,0.00786976915017277,0.008771588303250605
GOOG,0.0040450252894853435,0.0056892374834419165,0.00656286373320508,0.007100825946245548,0.007360385014309455
MSFT,0,0,0,0,0
AAPL,0,0,0,0,0
AMZN,0,0,0,0,0
FB,0,0,0,0,0
MSFT,0,0,0,0,0
MSFT,0,0,0,0,0
AAPL,0,0,0,0,0
