AJRD,0.00741239,0.009354691,0.011376871,0.012390989,0.01181889
ASNA,0.025756195,0.037634511,0.04394913,0.04695778,0.050936823
AJRD,0.00741239,0.009354691,0.011376871,0.012390989,0.01181889
ASNA,0.025756195,0.037634511,0.04394913,0.04695778,0.050936823
BGG,0.012676561,0.015868336,0.026781179,0.028419899,0.029664394
CATO,0.008805014,0.010623886,0.009339836,0.010983479,0.01149358
CROX,0.007936561,0.013341458,0.016221466,0.017170007,0.014972795
DSPG,0.006915887,0.008564493,0.009353262,0.010229121,0.010388942
SSP,0.011095097,0.017370975,0.019997508,0.021670262,0.021007838
FOE,0.010569565,0.014814916,0.016687524,0.017861051,0.019316144
FORR,0.005718862,0.007745703,0.010033849,0.009527792,0.008776639
GIII,0.011635871,0.016546465,0.019686117,0.017176483,0.020492207
GFF,0.009500034,0.013553034,0.015192447,0.014901851,0.015273408
HAFC,0.005381298,0.007077661,0.008291675,0.007891995,0.009531918
FIX,0.005469132,0.007504223,0.008792459,0.009217027,0.009904936
CPSI,0.006232542,0.007783289,0.010161461,0.011475632,0.01189453
CENTA,0.005831511,0.00781773,0.0077845,0.008232722,0.009095509
CATM,0.00745385,0.011159832,0.012783577,0.013666673,0.015608054
PLCE,0.011507493,0.014928649,0.017295854,0.017375386,0.0184079
CORT,0.007419715,0.01258988,0.01332745,0.01379795,0.013523707
DDD,0.009996061,0.012816613,0.014515243,0.015368377,0.016222208
EGHT,0.005877321,0.01145025,0.015097922,0.016260496,0.019746269
ABM,0.004572603,0.005907675,0.006732865,0.008469668,0.00857688
ALG,0.00531401,0.009284778,0.010897656,0.011858661,0.012359347
AMPH,0.005562106,0.007679828,0.009504398,0.008812703,0.011256359
BCC,0.007560155,0.010230387,0.010518654,0.0117839,0.010045536
CRCM,0.009432076,0.013900714,0.016964636,0.018346268,0.016158222
B,0.004774229,0.006912897,0.007113144,0.007751354,0.009245134
DIOD,0.005971722,0.00886637,0.010640842,0.010203088,0.010645839
EHTH,0.015721841,0.019918599,0.021010401,0.022639996,0.024387535
GHL,0.007834349,0.009609405,0.011960705,0.013604047,0.014780283
HWK,0.007377419,0.010243557,0.011356106,0.012433495,0.013148731
,,,,
averages:,0.009077502,0.012752813,0.014959211,0.015807091,0.01660738

AJRD,0.007412389588037882,0.00935469083080747,0.01137687111110416,0.01239098862881149,0.01181888976727083,0.012084082900701384,0.011974185505790685,0.011481366816653496,0.010726441275684324,0.010302342134021808,0.010710541606079442,0.01206824210620448,0.012454914894813034,0.01375916565277438,0.01372713284662767,0.013726252701824303,0.016754136736871504,0.018157800740032464,0.01927446918486832,0.019802666179503884,0.021743592289807982,0.023118663293605592,0.02513283188063244,0.026151611661013464
